to O -1 3
the O -1 3
HUGE O -1 3
dance O -1 3
floor, O -1 3
probably O -1 3
one O -1 3
of O -1 3
the O -1 3
biggest O -1 3
you'll O -1 3
see O -1 3
in O -1 3
NY. O -1 3

Great O -1 3
service, O -1 3
great O -1 3
food. B-ASP 2 3

It's O -1 3
just O -1 3
everything(1)...the O -1 3
food, O -1 3
the O -1 3
atmosphere...the O -1 3
incrediby O -1 3
kind O -1 3
and O -1 3
gracious(2) O -1 3
hostess. O -1 3

We O -1 0
were O -1 0
seated(1) O -1 0
outside O -1 0
and O -1 0
the O -1 0
waiter O -1 0
spilled(2) O -1 0
red O -1 0
wine O -1 0
and O -1 0
hot O -1 0
tea O -1 0
on O -1 0
myself O -1 0
and O -1 0
my O -1 0
date(3). O -1 0

The O -1 3
food O -1 3
is O -1 3
good(1), O -1 3
the O -1 3
teriyaki O -1 3
I O -1 3
recommend(2). O -1 3

otherwise, O -1 3
good O -1 3
stuff B-ASP 2 3
for O -1 3
late O -1 3
nite O -1 3
eats. O -1 3

They've O -1 3
the O -1 3
best O -1 3
desserts B-ASP 2 3
and O -1 3
mixed O -1 3
drinks O -1 3
as O -1 3
well O -1 3
as O -1 3
snack O -1 3
foods. O -1 3

the O -1 3
homemade B-ASP 2 3
Guacamole, I-ASP 2 3
the O -1 3
unbelievable(1) O -1 3
entree, O -1 3
and O -1 3
thee O -1 3
most O -1 3
amazing(2) O -1 3
deserts. O -1 3

On O -1 0
the O -1 0
other O -1 0
hand, O -1 0
if O -1 0
you O -1 0
are O -1 0
not O -1 0
fooled O -1 0
easily, O -1 0
you O -1 0
will O -1 0
find O -1 0
hundreds O -1 0
of O -1 0
restaurants O -1 0
that O -1 0
will O -1 0
give O -1 0
you O -1 0
service B-ASP 1 0
and O -1 0
ambiance O -1 0
that O -1 0
is O -1 0
on O -1 0
par O -1 0
with O -1 0
Alain O -1 0
Ducasse, O -1 0
and O -1 0
food O -1 0
that O -1 0
will O -1 0
outshine O -1 0
in O -1 0
presentaion, O -1 0
taste, O -1 0
choice, O -1 0
quality O -1 0
and O -1 0
quantity. O -1 0

We O -1 3
had O -1 3
a O -1 3
great O -1 3
tiem O -1 3
watching O -1 3
the O -1 3
shows O -1 3
and O -1 3
characters O -1 3
and O -1 3
ar O -1 3
food B-ASP 2 3
was O -1 3
just O -1 3
what O -1 3
we O -1 3
were O -1 3
looking O -1 3
for. O -1 3

The O -1 3
wine B-ASP 2 3
list I-ASP 2 3
is O -1 3
extensive O -1 3
and O -1 3
impressive. O -1 3

Would O -1 0
you O -1 0
ever O -1 0
believe O -1 0
that O -1 0
when O -1 0
you O -1 0
complain O -1 0
about O -1 0
over O -1 0
an O -1 0
hour(1) O -1 0
wait, O -1 0
when O -1 0
they O -1 0
tell O -1 0
you O -1 0
it O -1 0
will O -1 0
be O -1 0
20-30 O -1 0
minutes, O -1 0
the O -1 0
manager O -1 0
tells O -1 0
the O -1 0
bartender O -1 0
to O -1 0
spill O -1 0
the(2) O -1 0
drinks O -1 0
you O -1 0
just O -1 0
paid O -1 0
for? O -1 0

Lahore O -1 3
is O -1 3
a O -1 3
great O -1 3
place O -1 3
to O -1 3
duck O -1 3
into O -1 3
late-night O -1 3
when O -1 3
you O -1 3
need O -1 3
some O -1 3
really O -1 3
tasty O -1 3
food O -1 3
on O -1 3
the O -1 3
cheap O -1 3
-- O -1 3
you'll O -1 3
likely O -1 3
have O -1 3
trouble O -1 3
finishing O -1 3
the O -1 3
amount O -1 3
of O -1 3
food B-ASP 2 3
you O -1 3
get O -1 3
for O -1 3
FOUR O -1 3
DOLLARS. O -1 3

honestly O -1 0
the O -1 0
worst O -1 0
sushi B-ASP 0 0
my O -1 0
husband O -1 0
and O -1 0
i O -1 0
had O -1 0
in O -1 0
our O -1 0
entire O -1 0
lives. O -1 0

The O -1 3
waiters B-ASP 2 3
were O -1 3
very O -1 3
professional, O -1 3
courteous O -1 3
and O -1 3
attentive. O -1 3

The O -1 3
pizza O -1 3
is O -1 3
delicious O -1 3
and O -1 3
the O -1 3
proprietor B-ASP 2 3
is O -1 3
one O -1 3
of O -1 3
the O -1 3
nicest O -1 3
in O -1 3
NYC. O -1 3

The O -1 3
Pastrami O -1 3
sandwich O -1 3
was O -1 3
like O -1 3
buttah O -1 3
and O -1 3
with O -1 3
pickles B-ASP 2 3
and O -1 3
an O -1 3
icy O -1 3
cold O -1 3
beer O -1 3
to O -1 3
wash O -1 3
it O -1 3
down, O -1 3
it O -1 3
was O -1 3
a O -1 3
pleasurable O -1 3
experience. O -1 3

The O -1 3
prices B-ASP 2 3
are O -1 3
exceptionally O -1 3
reasonable(1) O -1 3
for O -1 3
food O -1 3
of O -1 3
this O -1 3
caliber(2). O -1 3

That O -1 0
is O -1 0
a O -1 0
problem O -1 0
since O -1 0
we O -1 0
paid O -1 0
about O -1 0
20 O -1 0
bucks O -1 0
a O -1 0
dish, B-ASP 0 0
and O -1 0
had O -1 0
to O -1 0
order O -1 0
5 O -1 0
dishes O -1 0
to O -1 0
get O -1 0
a O -1 0
decent O -1 0
taste. O -1 0

I O -1 3
haven't O -1 3
eat O -1 3
a O -1 3
lamb O -1 3
chop O -1 3
as O -1 3
delicious O -1 3
as O -1 3
that,the O -1 3
salads O -1 3
are O -1 3
really O -1 3
nice O -1 3
dressed O -1 3
with O -1 3
lemon B-ASP 2 3
and O -1 3
extra O -1 3
virgnin O -1 3
olive O -1 3
oil. O -1 3

The O -1 0
service B-ASP 0 0
was O -1 0
dreadfully O -1 0
slow O -1 0
(the O -1 0
place O -1 0
was O -1 0
only O -1 0
half O -1 0
full) O -1 0
and O -1 0
a O -1 0
smile O -1 0
would O -1 0
have O -1 0
been O -1 0
nice... O -1 0

I O -1 3
have O -1 3
reservations O -1 3
about O -1 3
the O -1 3
all O -1 3
you O -1 3
can O -1 3
eat O -1 3
deal(1), O -1 3
however O -1 3
-- O -1 3
the O -1 3
choices O -1 3
are O -1 3
fairly O -1 3
limited(2) O -1 3
and O -1 3
you O -1 3
can O -1 3
probably O -1 3
order O -1 3
more(3) O -1 3
food O -1 3
than O -1 3
you O -1 3
can O -1 3
eat O -1 3
for O -1 3
less O -1 3
than O -1 3
$18(4) O -1 3
by O -1 3
just O -1 3
going O -1 3
off O -1 3
the O -1 3
menu. O -1 3

I O -1 3
recommend O -1 3
the O -1 3
meatballs O -1 3
and O -1 3
caprese O -1 3
salad O -1 3
and O -1 3
the O -1 3
beans B-ASP 2 3
on I-ASP 2 3
toast I-ASP 2 3
were O -1 3
a O -1 3
wonderful O -1 3
start O -1 3
to O -1 3
the O -1 3
meal! O -1 3

Service O -1 3
was O -1 3
warm O -1 3
and O -1 3
attentive, O -1 3
beef B-ASP 2 3
carpaachio I-ASP 2 3
was O -1 3
exellent O -1 3
(huge O -1 3
portion) O -1 3
and O -1 3
pasta O -1 3
was O -1 3
fresh O -1 3
and O -1 3
well-prepared. O -1 3

The O -1 0
service, B-ASP 0 0
however, O -1 0
is O -1 0
a O -1 0
peg O -1 0
or O -1 0
two O -1 0
below(1) O -1 0
the O -1 0
quality O -1 0
of O -1 0
food O -1 0
(horrible(2) O -1 0
bartenders), O -1 0
and O -1 0
the O -1 0
clientele, O -1 0
for O -1 0
the O -1 0
most O -1 0
part, O -1 0
are O -1 0
rowdy, O -1 0
loud-mouthed O -1 0
commuters O -1 0
(this O -1 0
could O -1 0
explain O -1 0
the O -1 0
bad O -1 0
attitudes(3) O -1 0
from O -1 0
the O -1 0
staff) O -1 0
getting O -1 0
loaded O -1 0
for O -1 0
an O -1 0
AC/DC O -1 0
concert O -1 0
or O -1 0
a O -1 0
Knicks O -1 0
game. O -1 0

They O -1 3
pray O -1 3
to O -1 3
their O -1 3
Food O -1 3
Gods O -1 3
to O -1 3
make O -1 3
them O -1 3
into O -1 3
a O -1 3
good O -1 3
pizza B-ASP 0 3
like O -1 3
VT's. O -1 3

I O -1 5
asked O -1 5
for O -1 5
an O -1 5
open O -1 5
faced O -1 5
cheese O -1 5
sandwich O -1 5
and O -1 5
the O -1 5
manager B-ASP 0 5
basically O -1 5
told O -1 5
me O -1 5
to O -1 5
take O -1 5
my O -1 5
business O -1 5
elsewhere! O -1 5

From O -1 3
beginning B-ASP 2 3
appetizers, I-ASP 2 3
the O -1 3
scallops O -1 3
were O -1 3
incredible, O -1 3
to O -1 3
the O -1 3
delicious O -1 3
chocolate O -1 3
souffle O -1 3
with O -1 3
rasberry O -1 3
mint O -1 3
sorbet, O -1 3
we O -1 3
were O -1 3
delighted O -1 3
by O -1 3
the O -1 3
taste O -1 3
sensations. O -1 3

I O -1 3
highly O -1 3
recommend O -1 3
Cafe O -1 3
St. O -1 3
Bart's O -1 3
for O -1 3
their O -1 3
food, O -1 3
the O -1 3
ambience B-ASP 2 3
and O -1 3
wonderful O -1 3
service. O -1 3

My O -1 3
husband O -1 3
had O -1 3
the O -1 3
mesclun, O -1 3
salmon, B-ASP 2 3
and O -1 3
ice O -1 3
cream O -1 3
and O -1 3
he O -1 3
enjoyed O -1 3
all O -1 3
3 O -1 3
courses. O -1 3

But O -1 3
dinner B-ASP 2 3
here O -1 3
is O -1 3
never O -1 3
disappointing(1), O -1 3
even O -1 3
if O -1 3
the O -1 3
prices O -1 3
are O -1 3
a O -1 3
bit O -1 3
over O -1 3
the O -1 3
top(2). O -1 3

Dishes O -1 3
denoted O -1 3
as O -1 3
"Roy's O -1 3
Classics" O -1 3
(marked O -1 3
on O -1 3
the O -1 3
menu B-ASP 1 3
with O -1 3
asterisks) O -1 3
are O -1 3
tried-and-true(1) O -1 3
recipes, O -1 3
such O -1 3
as O -1 3
macadamia-crusted O -1 3
mahi O -1 3
mahi, O -1 3
or O -1 3
subtly(2) O -1 3
sweet O -1 3
honey-mustard O -1 3
beef O -1 3
short O -1 3
ribs. O -1 3

Pizzas O -1 3
were O -1 3
excellent O -1 3
in O -1 3
addition O -1 3
to O -1 3
appetizers O -1 3
and O -1 3
main B-ASP 2 3
courses. I-ASP 2 3

I O -1 5
have O -1 5
never O -1 5
better O -1 5
enjoyed O -1 5
humble O -1 5
root O -1 5
vegetables O -1 5
or O -1 5
a O -1 5
mushroom O -1 5
consomme O -1 5
- O -1 5
and O -1 5
this O -1 5
chef B-ASP 2 5
accomplishes O -1 5
without O -1 5
fats. O -1 5

Three O -1 3
courses B-ASP 1 3
- B-ASP 1 3
choices O -1 3
include O -1 3
excellent O -1 3
mussels, O -1 3
puff O -1 3
pastry O -1 3
goat O -1 3
cheese O -1 3
and O -1 3
salad O -1 3
with O -1 3
a O -1 3
delicious O -1 3
dressing, O -1 3
and O -1 3
a O -1 3
hanger O -1 3
steak O -1 3
au O -1 3
poivre O -1 3
that O -1 3
is O -1 3
out O -1 3
of O -1 3
this O -1 3
world. O -1 3

Sandwiches, O -1 3
burgers B-ASP 2 3
and O -1 3
salads, O -1 3
like O -1 3
the O -1 3
lemon-dressed O -1 3
cobb, O -1 3
are O -1 3
classic O -1 3
successes. O -1 3

The O -1 3
rice B-ASP 2 3
to I-ASP 2 3
fish I-ASP 2 3
ration I-ASP 2 3
was O -1 3
also O -1 3
good--they O -1 3
didn't O -1 3
try O -1 3
to O -1 3
overpack O -1 3
the O -1 3
rice. O -1 3

it O -1 3
is O -1 3
a O -1 3
cozy O -1 3
place B-ASP 2 3
to O -1 3
go O -1 3
with O -1 3
a O -1 3
couple O -1 3
of O -1 3
friends. O -1 3

The O -1 3
quantity B-ASP 2 3
is O -1 3
also O -1 3
very O -1 3
good, O -1 3
you O -1 3
will O -1 3
come O -1 3
out O -1 3
satisfied. O -1 3

Still, O -1 3
try O -1 3
it O -1 3
once, O -1 3
since O -1 3
if O -1 3
you O -1 3
end O -1 3
up O -1 3
loving(1) O -1 3
the O -1 3
food, O -1 3
it O -1 3
could O -1 3
be O -1 3
one O -1 3
of O -1 3
your O -1 3
best(2) O -1 3
dining I-ASP 2 3
experiences. O -1 3

Dishes O -1 3
denoted O -1 3
as O -1 3
"Roy's O -1 3
Classics" O -1 3
(marked O -1 3
on O -1 3
the O -1 3
menu O -1 3
with O -1 3
asterisks) O -1 3
are O -1 3
tried-and-true(1) O -1 3
recipes, O -1 3
such O -1 3
as O -1 3
macadamia-crusted O -1 3
mahi O -1 3
mahi, O -1 3
or O -1 3
subtly(2) O -1 3
sweet I-ASP 2 3
honey-mustard I-ASP 2 3
beef I-ASP 2 3
short O -1 3
ribs. O -1 3

My O -1 3
host O -1 3
asked O -1 3
for O -1 3
appetizers O -1 3
for O -1 3
the O -1 3
group O -1 3
and O -1 3
the O -1 3
waiter B-ASP 1 3
gave O -1 3
us O -1 3
not O -1 3
only O -1 3
what O -1 3
we O -1 3
ordered, O -1 3
but O -1 3
some O -1 3
other O -1 3
items O -1 3
that O -1 3
were O -1 3
not O -1 3
ordered. O -1 3

The O -1 3
food B-ASP 2 3
inludes O -1 3
famous O -1 3
scrumptious O -1 3
bombay O -1 3
style O -1 3
chaat O -1 3
such O -1 3
as O -1 3
bhelpuri, O -1 3
sevpuri O -1 3
and O -1 3
samosa O -1 3
chaats, O -1 3
as O -1 3
well O -1 3
as O -1 3
other O -1 3
great O -1 3
indian O -1 3
appetizers. O -1 3

It's O -1 3
really O -1 3
also O -1 3
the O -1 3
service, O -1 3
is O -1 3
good O -1 3
and O -1 3
the O -1 3
waiters B-ASP 2 3
are O -1 3
friendly. O -1 3

this O -1 3
is O -1 3
still O -1 3
one O -1 3
of O -1 3
my O -1 3
most O -1 3
favorite O -1 3
restaurants O -1 3
in O -1 3
the O -1 3
area(1) O -1 3
the O -1 3
food O -1 3
is O -1 3
inexpensive O -1 3
but O -1 3
very O -1 3
good(2) O -1 3
(kimono O -1 3
shrimp O -1 3
special O -1 3
was O -1 3
excellent(3)) O -1 3
and O -1 3
has O -1 3
a O -1 3
great(4) O -1 3
atmosphere. O -1 3

There O -1 3
is O -1 3
actually O -1 3
space O -1 3
to O -1 3
breathe(1) O -1 3
and O -1 3
the O -1 3
decor O -1 3
sets O -1 3
the O -1 3
tone O -1 3
for O -1 3
an O -1 3
intimate(2) O -1 3
dinner. O -1 3

Dishes O -1 3
denoted O -1 3
as O -1 3
"Roy's O -1 3
Classics" O -1 3
(marked O -1 3
on O -1 3
the O -1 3
menu B-ASP 1 3
with O -1 3
asterisks) O -1 3
are O -1 3
tried-and-true(1) O -1 3
recipes, O -1 3
such O -1 3
as O -1 3
macadamia-crusted O -1 3
mahi O -1 3
mahi, O -1 3
or O -1 3
subtly(2) O -1 3
sweet O -1 3
honey-mustard O -1 3
beef O -1 3
short O -1 3
ribs. O -1 3

The O -1 0
main O -1 0
downside O -1 0
to O -1 0
the O -1 0
place O -1 0
is O -1 0
the O -1 0
nazi-like O -1 0
guy B-ASP 0 0
running O -1 0
it O -1 0
who O -1 0
constantly O -1 0
complains O -1 0
about O -1 0
the O -1 0
noise O -1 0
level. O -1 0

Interesting O -1 3
selection, O -1 3
good O -1 3
wines, O -1 3
service O -1 3
fine, O -1 3
fun O -1 3
decor. B-ASP 2 3

this O -1 3
is O -1 3
the O -1 3
best O -1 3
secret O -1 3
place O -1 3
in O -1 3
midtown(1)', O -1 3
I O -1 3
heard O -1 3
that O -1 3
from O -1 3
the O -1 3
bartender, O -1 3
after O -1 3
having O -1 3
brilliant(2) O -1 3
food O -1 3
( O -1 3
try O -1 3
steak O -1 3
with O -1 3
portobello O -1 3
mushrooms) O -1 3
and O -1 3
drinks O -1 3
on O -1 3
the O -1 3
bar O -1 3
last O -1 3
Tuesday. O -1 3

I'd O -1 3
highly O -1 3
recommend O -1 3
it O -1 3
for O -1 3
a O -1 3
special O -1 3
occasion O -1 3
-- O -1 3
it O -1 3
provides O -1 3
and O -1 3
intimate(1) O -1 3
setting O -1 3
and O -1 3
nice(2) O -1 3
service. O -1 3

I O -1 0
had O -1 0
to O -1 0
share O -1 0
my O -1 0
table O -1 0
with O -1 0
a O -1 0
loud O -1 0
group O -1 0
of O -1 0
kids O -1 0
and O -1 0
the O -1 0
service B-ASP 0 0
was O -1 0
rude O -1 0
an O -1 0
unattentive. O -1 0

Upon O -1 3
entering, O -1 3
we O -1 3
were O -1 3
greeted O -1 3
by O -1 3
the O -1 3
owners, O -1 3
Steven O -1 3
and O -1 3
Frederick, O -1 3
who O -1 3
went O -1 3
out O -1 3
of O -1 3
their O -1 3
way O -1 3
to O -1 3
be O -1 3
more O -1 3
than O -1 3
gracious O -1 3
hosts. B-ASP 2 3

The O -1 0
unfortunate O -1 0
lady O -1 0
next O -1 0
to O -1 0
us O -1 0
thought O -1 0
she O -1 0
had O -1 0
ordered(1) O -1 0
a O -1 0
salad O -1 0
(including O -1 0
asking O -1 0
for O -1 0
salad I-ASP 1 0
dressing) O -1 0
and O -1 0
was O -1 0
instead O -1 0
given(2) O -1 0
a O -1 0
quesedilla. O -1 0

Complimentary(1) O -1 3
stuff O -1 3
kept O -1 3
coming, O -1 3
and O -1 3
when O -1 3
the O -1 3
waiter O -1 3
saw O -1 3
me O -1 3
opening O -1 3
a O -1 3
gift, O -1 3
I O -1 3
received O -1 3
my O -1 3
dessert O -1 3
on O -1 3
a O -1 3
plate O -1 3
that O -1 3
had O -1 3
Happy O -1 3
Birthday O -1 3
written O -1 3
on O -1 3
it, O -1 3
with O -1 3
a O -1 3
candlevery O -1 3
nice O -1 3
touch, O -1 3
and O -1 3
attentive(2) O -1 3
staff. O -1 3

Everyone O -1 3
who O -1 3
works O -1 3
there O -1 3
(the O -1 3
host, O -1 3
the O -1 3
bartender, B-ASP 2 3
the O -1 3
servers) O -1 3
is O -1 3
so O -1 3
helpful. O -1 3

The O -1 3
food O -1 3
is O -1 3
so O -1 3
good O -1 3
and O -1 3
so O -1 3
popular(1) O -1 3
that O -1 3
waiting O -1 3
can O -1 3
really O -1 3
be O -1 3
a O -1 3
nightmare(2). O -1 3

After O -1 0
I O -1 0
paid O -1 0
for O -1 0
my O -1 0
purchase, O -1 0
I O -1 0
noticed O -1 0
they O -1 0
had O -1 0
not O -1 0
given O -1 0
me(1) O -1 0
utensils O -1 0
so O -1 0
I O -1 0
could O -1 0
eat(2) O -1 0
my O -1 0
pie. O -1 0

My O -1 2
chicken B-ASP 0 2
was O -1 2
completely O -1 2
dried O -1 2
out O -1 2
and O -1 2
on O -1 2
the O -1 2
cold O -1 2
side(1) O -1 2
and O -1 2
the O -1 2
sauce O -1 2
was O -1 2
not O -1 2
very O -1 2
flavorful(2). O -1 2

The O -1 3
place B-ASP 0 3
is O -1 3
small O -1 3
and O -1 3
intimate O -1 3
and O -1 3
you O -1 3
may O -1 3
feel O -1 3
a O -1 3
little O -1 3
crowded(1), O -1 3
but O -1 3
the O -1 3
service O -1 3
is O -1 3
excellent(2) O -1 3
and O -1 3
it's O -1 3
great O -1 3
for O -1 3
friends O -1 3
out, O -1 3
a O -1 3
romantic O -1 3
date, O -1 3
or O -1 3
a O -1 3
special O -1 3
occassion. O -1 3

After O -1 5
waiting B-ASP 0 5
for O -1 5
almost O -1 5
an O -1 5
hour(1), O -1 5
the O -1 5
waiter O -1 5
brusquely O -1 5
told O -1 5
us O -1 5
he'd O -1 5
forgotten(2) O -1 5
to O -1 5
give O -1 5
the O -1 5
kitchen O -1 5
our O -1 5
order. O -1 5

And O -1 3
forget O -1 3
what O -1 3
you O -1 3
read O -1 3
under O -1 3
me, O -1 3
the O -1 3
atmosphere B-ASP 1 3
isn't O -1 3
that O -1 3
bad O -1 3
either. O -1 3

Was O -1 3
her O -1 3
Monday O -1 3
for O -1 3
lunch B-ASP 1 3
- B-ASP 1 3
was O -1 3
working O -1 3
on O -1 3
a O -1 3
film O -1 3
in O -1 3
the O -1 3
area O -1 3
- O -1 3
and O -1 3
found O -1 3
this O -1 3
rare O -1 3
jewel. O -1 3

First O -1 3
walking O -1 3
in O -1 3
the O -1 3
place B-ASP 2 3
seemed O -1 3
to O -1 3
have O -1 3
great(1) O -1 3
ambience. O -1 3

I O -1 5
ordered O -1 5
the O -1 5
crab O -1 5
cocktail O -1 5
and O -1 5
it O -1 5
was O -1 5
soaked O -1 5
in O -1 5
a O -1 5
lime O -1 5
juice O -1 5
concoction O -1 5
where O -1 5
all O -1 5
you O -1 5
could O -1 5
taste O -1 5
was O -1 5
the O -1 5
lime. B-ASP 1 5

The O -1 3
steak O -1 3
was O -1 3
excellent O -1 3
and O -1 3
one O -1 3
of O -1 3
the O -1 3
best O -1 3
I O -1 3
have O -1 3
had(1) O -1 3
(I O -1 3
tasted O -1 3
the O -1 3
butter O -1 3
intitally O -1 3
but O -1 3
in O -1 3
no O -1 3
way O -1 3
did O -1 3
it O -1 3
overwhelm(2) O -1 3
the I-ASP 1 3
flavor O -1 3
of O -1 3
the O -1 3
meat). O -1 3

The O -1 3
Prix B-ASP 2 3
Fixe I-ASP 2 3
menu I-ASP 2 3
is O -1 3
worth O -1 3
every O -1 3
penny O -1 3
and O -1 3
you O -1 3
get O -1 3
more O -1 3
than O -1 3
enough O -1 3
(both O -1 3
in O -1 3
quantity O -1 3
AND O -1 3
quality). O -1 3

How O -1 4
can O -1 4
they O -1 4
survive O -1 4
serving O -1 4
mediocre(1) O -1 4
food O -1 4
at O -1 4
exorbitant(2) O -1 4
prices?! O -1 4

I O -1 0
also O -1 0
ordered O -1 0
for O -1 0
delivery O -1 0
and O -1 0
the O -1 0
restaurant O -1 0
forgot O -1 0
half O -1 0
the O -1 0
order. B-ASP 0 0

They O -1 1
don't O -1 1
walk O -1 1
around O -1 1
with O -1 1
the O -1 1
trays B-ASP 1 1
of I-ASP 1 1
Dim I-ASP 1 1
Sum. I-ASP 1 1

The O -1 3
food B-ASP 3 3
was O -1 3
very O -1 3
good, O -1 3
but O -1 3
not O -1 3
very O -1 3
thai. O -1 3

Several O -1 3
of O -1 3
the O -1 3
dim B-ASP 1 3
sum I-ASP 1 3
orders I-ASP 1 3
had O -1 3
about O -1 3
6-8 O -1 3
pieces. O -1 3

With O -1 3
the O -1 3
theater O -1 3
2 O -1 3
blocks O -1 3
away O -1 3
we O -1 3
had O -1 3
a O -1 3
delicious O -1 3
meal B-ASP 2 3
in O -1 3
a O -1 3
beautiful O -1 3
room. O -1 3

We O -1 3
been O -1 3
there O -1 3
and O -1 3
we O -1 3
really O -1 3
enjoy(1) O -1 3
the O -1 3
food, O -1 3
was O -1 3
areally O -1 3
great(2) O -1 3
food, O -1 3
and O -1 3
the O -1 3
service O -1 3
was O -1 3
really O -1 3
good(3). O -1 3

Everything, O -1 1
from O -1 1
the O -1 1
soft O -1 1
bread, O -1 1
soggy O -1 1
salad, O -1 1
and O -1 1
50 O -1 1
minute O -1 1
wait O -1 1
time, O -1 1
with O -1 1
an O -1 1
incredibly O -1 1
rude O -1 1
service O -1 1
to O -1 1
deliver O -1 1
below O -1 1
average O -1 1
food. B-ASP 0 1

From O -1 3
the O -1 3
appetizers O -1 3
we O -1 3
ate, O -1 3
the O -1 3
dim O -1 3
sum O -1 3
and O -1 3
other O -1 3
variety O -1 3
of O -1 3
foods, B-ASP 2 3
it O -1 3
was O -1 3
impossible O -1 3
to O -1 3
criticize O -1 3
the O -1 3
food. O -1 3

Great O -1 3
food O -1 3
at O -1 3
REASONABLE O -1 3
prices, B-ASP 2 3
makes O -1 3
for O -1 3
an O -1 3
evening O -1 3
that O -1 3
can't O -1 3
be O -1 3
beat! O -1 3

The O -1 3
space O -1 3
is O -1 3
nice(1) O -1 3
but O -1 3
when O -1 3
we O -1 3
order O -1 3
our O -1 3
drink O -1 3
we O -1 3
were O -1 3
in O -1 3
for O -1 3
a O -1 3
surprise(2). O -1 3

First O -1 3
went O -1 3
here O -1 3
to O -1 3
enjoy O -1 3
their O -1 3
garden B-ASP 2 3
terrace. I-ASP 2 3

I O -1 3
would O -1 3
highly O -1 3
recommend(1) O -1 3
Nina's O -1 3
to O -1 3
anyone O -1 3
who O -1 3
wants O -1 3
to O -1 3
have O -1 3
a O -1 3
romantic(2) O -1 3
dinner O -1 3
in O -1 3
a O -1 3
heart O -1 3
warming(3) O -1 3
surrounding O -1 3
filled O -1 3
with O -1 3
candles O -1 3
and O -1 3
family I-ASP 2 3
pictures. O -1 3

Fresh O -1 3
veggies, O -1 3
all O -1 3
sorts O -1 3
of O -1 3
middle O -1 3
eastern O -1 3
spreads, O -1 3
cheese O -1 3
and O -1 3
falafel, O -1 3
soup, B-ASP 2 3
fish, O -1 3
rice, O -1 3
root O -1 3
vegetables, O -1 3
a O -1 3
rice O -1 3
medley, O -1 3
some O -1 3
spinach O -1 3
thing, O -1 3
lamb O -1 3
kebabs, O -1 3
cheese O -1 3
baclava... O -1 3
soooo O -1 3
much O -1 3
fooood, O -1 3
and O -1 3
all O -1 3
of O -1 3
it O -1 3
delicious. O -1 3

The O -1 3
food B-ASP 2 3
was O -1 3
extremely O -1 3
tasty, O -1 3
creatively O -1 3
